sampleID	dnaSampleID	siteID	sequencerRunID	internalLabID	collectDate	processedDate	sampleTotalReadNumber	sampleFilteredReadNumber	ncbiProjectID	remarks
LAJA_042-M-20171127	LAJA_042-M-20171127-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0416	2017-11-27T12:55:00Z	2019-01-29T00:00:00Z	418980	17493	PRJNA406974	paired ends may be out of order
LAJA_046-M-20171127	LAJA_046-M-20171127-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0418	2017-11-27T14:47:00Z	2019-01-29T00:00:00Z	3171485	1564077	PRJNA406974	paired ends may be out of order
LAJA_051-M-20171127	LAJA_051-M-20171127-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0419	2017-11-27T16:57:00Z	2019-01-29T00:00:00Z	12414440	5186558	PRJNA406974	paired ends may be out of order
LAJA_044-M-20171128	LAJA_044-M-20171128-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0417	2017-11-28T12:42:00Z	2019-01-29T00:00:00Z	2024084	791607	PRJNA406974	paired ends may be out of order
LAJA_001-M-20171128	LAJA_001-M-20171128-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0410	2017-11-28T14:48:00Z	2019-01-29T00:00:00Z	407257	112202	PRJNA406974	paired ends may be out of order
LAJA_015-M-20171128	LAJA_015-M-20171128-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0415	2017-11-28T17:19:00Z	2019-01-29T00:00:00Z	10489354	4284001	PRJNA406974	paired ends may be out of order
LAJA_004-M-20171129	LAJA_004-M-20171129-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0413	2017-11-29T12:49:00Z	2019-01-29T00:00:00Z	4194861	2469728	PRJNA406974	paired ends may be out of order
LAJA_005-M-20171129	LAJA_005-M-20171129-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0414	2017-11-29T14:56:00Z	2019-01-29T00:00:00Z	6242865	2419634	PRJNA406974	paired ends may be out of order
LAJA_003-M-20171129	LAJA_003-M-20171129-COMP-DNA1	LAJA	HWVCMBGX7	18S_05_0412	2017-11-29T17:24:00Z	2019-01-29T00:00:00Z	418980	17493	PRJNA406974	paired ends may be out of order
STEI_004-M-20170705	STEI_004-M-20170705-COMP-DNA1	STEI	HVC57BGX5	BMI_Plate42WellC1	2017-07-05T16:44:00Z	2018-05-21T00:00:00Z	25666618	6169253	PRJNA406974	paired ends may be out of order
STEI_021-O-20170705	STEI_021-O-20170705-COMP-DNA1	STEI	HVFYCBGX5	BMI_Plate42WellC4	2017-07-05T18:36:00Z	2018-05-29T00:00:00Z	6607057	2283997	PRJNA406974	paired ends may be out of order
STEI_021-M-20170705	STEI_021-M-20170705-COMP-DNA1	STEI	HVFYCBGX5	BMI_Plate42WellC3	2017-07-05T18:36:00Z	2018-05-29T00:00:00Z	4967325	1691041	PRJNA406974	paired ends may be out of order
STEI_008-M-20170705	STEI_008-M-20170705-COMP-DNA1	STEI	HVFYCBGX5	BMI_Plate42WellC2	2017-07-05T18:55:00Z	2018-05-29T00:00:00Z	5404457	1872925	PRJNA406974	paired ends may be out of order
STEI_002-M-20170705	STEI_002-M-20170705-COMP-DNA1	STEI	HVC57BGX5	BMI_Plate42WellB11	2017-07-05T20:31:00Z	2018-05-21T00:00:00Z	11021818	1294557	PRJNA406974	paired ends may be out of order
STEI_001-M-20170705	STEI_001-M-20170705-COMP-DNA1	STEI	HVC57BGX5	BMI_Plate42WellB10	2017-07-05T21:30:00Z	2018-05-21T00:00:00Z	16171562	7873906	PRJNA406974	paired ends may be out of order
STEI_003-M-20170705	STEI_003-M-20170705-COMP-DNA1	STEI	HVC57BGX5	BMI_Plate42WellB12	2017-07-05T22:17:00Z	2018-05-21T00:00:00Z	33202826	18243704	PRJNA406974	paired ends may be out of order
STEI_059-M-20170706	STEI_059-M-20170706-COMP-DNA1	STEI	HFWM2BGX7	BMI_Plate42WellC7	2017-07-06T15:36:00Z	2018-09-26T00:00:00Z	26138256	9914569	PRJNA406974	paired ends may be out of order
STEI_047-M-20170706	STEI_047-M-20170706-COMP-DNA1	STEI	HVFYCBGX5	BMI_Plate42WellC5	2017-07-06T16:13:00Z	2018-05-29T00:00:00Z	3723416	3205123	PRJNA406974	paired ends may be out of order
STEI_060-O-20170706	STEI_060-O-20170706-COMP-DNA1	STEI	HFWM2BGX7	BMI_Plate42WellC9	2017-07-06T17:30:00Z	2018-09-26T00:00:00Z	40083185	25181305	PRJNA406974	paired ends may be out of order
STEI_060-M-20170706	STEI_060-M-20170706-COMP-DNA1	STEI	HFWM2BGX7	BMI_Plate42WellC8	2017-07-06T18:08:00Z	2018-09-26T00:00:00Z	20977033	7881675	PRJNA406974	paired ends may be out of order
STEI_053-M-20170706	STEI_053-M-20170706-COMP-DNA1	STEI	HVFYCBGX5	BMI_Plate42WellC6	2017-07-06T18:58:00Z	2018-05-29T00:00:00Z	4074291	1393842	PRJNA406974	paired ends may be out of order
TREE_001-O-20170707	TREE_001-O-20170707-COMP-DNA1	TREE	HFWM2BGX7	BMI_Plate42WellC10	2017-07-07T15:55:00Z	2018-09-26T00:00:00Z	17182993	8619333	PRJNA406974	paired ends may be out of order
TREE_004-O-20170707	TREE_004-O-20170707-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellD1	2017-07-07T16:37:00Z	2018-05-29T00:00:00Z	41987117	14007303	PRJNA406974	paired ends may be out of order
TREE_014-M-20170707	TREE_014-M-20170707-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellD3	2017-07-07T17:35:00Z	2018-05-29T00:00:00Z	8491030	3945134	PRJNA406974	paired ends may be out of order
TREE_002-O-20170707	TREE_002-O-20170707-COMP-DNA1	TREE	HFWM2BGX7	BMI_Plate42WellC11	2017-07-07T18:50:00Z	2018-09-26T00:00:00Z	33094211	16215957	PRJNA406974	paired ends may be out of order
TREE_003-M-20170707	TREE_003-M-20170707-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellC12	2017-07-07T19:38:00Z	2018-05-29T00:00:00Z	8602648	5256916	PRJNA406974	paired ends may be out of order
TREE_006-M-20170707	TREE_006-M-20170707-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellD2	2017-07-10T16:17:00Z	2018-05-29T00:00:00Z	16613318	7823426	PRJNA406974	paired ends may be out of order
TREE_049-M-20170710	TREE_049-M-20170710-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellD6	2017-07-10T16:25:00Z	2018-05-29T00:00:00Z	10329207	3519497	PRJNA406974	paired ends may be out of order
TREE_046-M-20170710	TREE_046-M-20170710-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellD5	2017-07-10T18:15:00Z	2018-05-29T00:00:00Z	3338147	1148835	PRJNA406974	paired ends may be out of order
TREE_041-M-20170710	TREE_041-M-20170710-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellD4	2017-07-10T18:25:00Z	2018-05-29T00:00:00Z	7248109	2472631	PRJNA406974	paired ends may be out of order
TREE_050-M-20170710	TREE_050-M-20170710-COMP-DNA1	TREE	HVFYCBGX5	BMI_Plate42WellD7	2017-07-10T19:18:00Z	2018-05-29T00:00:00Z	25737975	11922276	PRJNA406974	paired ends may be out of order
UNDE_043-M-20170801	UNDE_043-M-20170801-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellE6	2017-08-01T15:10:00Z	2018-05-29T00:00:00Z	2867885	1358514	PRJNA406974	paired ends may be out of order
UNDE_037-M-20170801	UNDE_037-M-20170801-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellE3	2017-08-01T16:28:00Z	2018-05-29T00:00:00Z	8925267	3066221	PRJNA406974	paired ends may be out of order
UNDE_037-O-20170801	UNDE_037-O-20170801-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellE4	2017-08-01T16:52:00Z	2018-05-29T00:00:00Z	6112967	2848213	PRJNA406974	paired ends may be out of order
UNDE_038-O-20170801	UNDE_038-O-20170801-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellE5	2017-08-01T19:15:00Z	2018-05-29T00:00:00Z	12387331	4272941	PRJNA406974	paired ends may be out of order
UNDE_044-M-20170802	UNDE_044-M-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellE7	2017-08-02T14:37:00Z	2018-05-29T00:00:00Z	10057023	3260492	PRJNA406974	paired ends may be out of order
UNDE_001-O-20170802	UNDE_001-O-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellD8	2017-08-02T15:50:00Z	2018-05-29T00:00:00Z	7267488	2419276	PRJNA406974	paired ends may be out of order
UNDE_006-M-20170802	UNDE_006-M-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellD11	2017-08-02T16:18:00Z	2018-05-29T00:00:00Z	10470036	3580299	PRJNA406974	paired ends may be out of order
UNDE_008-M-20170802	UNDE_008-M-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellD12	2017-08-02T17:20:00Z	2018-05-29T00:00:00Z	6983844	2398420	PRJNA406974	paired ends may be out of order
UNDE_002-O-20170802	UNDE_002-O-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellD9	2017-08-02T18:58:00Z	2018-05-29T00:00:00Z	8126836	3600455	PRJNA406974	paired ends may be out of order
UNDE_003-O-20170802	UNDE_003-O-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellD10	2017-08-02T19:25:00Z	2018-05-29T00:00:00Z	7883826	2592346	PRJNA406974	paired ends may be out of order
UNDE_010-O-20170802	UNDE_010-O-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellE2	2017-08-02T20:16:00Z	2018-05-29T00:00:00Z	5199377	1745688	PRJNA406974	paired ends may be out of order
UNDE_010-M-20170802	UNDE_010-M-20170802-COMP-DNA1	UNDE	HVFYCBGX5	BMI_Plate42WellE1	2017-08-02T21:11:00Z	2018-05-29T00:00:00Z	12079276	3959381	PRJNA406974	paired ends may be out of order
UNDE_010-O-20180723	UNDE_010-O-20180723-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0428	2018-07-23T15:53:00Z	2019-03-01T00:00:00Z	24603874	9223997	PRJNA406974	paired ends may be out of order
UNDE_010-M-20180723	UNDE_010-M-20180723-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0427	2018-07-23T16:00:00Z	2019-03-01T00:00:00Z	22110369	8504973	PRJNA406974	paired ends may be out of order
UNDE_001-M-20180723	UNDE_001-M-20180723-COMP-DNA1	UNDE	HWVCMBGX7	18S_05_0420	2018-07-23T18:40:00Z	2019-01-29T00:00:00Z	14610433	5584649	PRJNA406974	paired ends may be out of order
UNDE_008-M-20180723	UNDE_008-M-20180723-COMP-DNA1	UNDE	HWVCMBGX7	18S_05_0426	2018-07-23T19:41:00Z	2019-01-29T00:00:00Z	14422868	5786203	PRJNA406974	paired ends may be out of order
UNDE_001-O-20180723	UNDE_001-O-20180723-COMP-DNA1	UNDE	HWVCMBGX7	18S_05_0421	2018-07-23T19:45:00Z	2019-01-29T00:00:00Z	16056208	6102542	PRJNA406974	paired ends may be out of order
UNDE_006-M-20180723	UNDE_006-M-20180723-COMP-DNA1	UNDE	HWVCMBGX7	18S_05_0425	2018-07-23T21:27:00Z	2019-01-29T00:00:00Z	6393835	2541448	PRJNA406974	paired ends may be out of order
UNDE_003-M-20180723	UNDE_003-M-20180723-COMP-DNA1	UNDE	HWVCMBGX7	18S_05_0423	2018-07-23T20:47:00Z	2019-01-29T00:00:00Z	16305637	8390088	PRJNA406974	paired ends may be out of order
UNDE_003-O-20180723	UNDE_003-O-20180723-COMP-DNA1	UNDE	HWVCMBGX7	18S_05_0424	2018-07-23T21:53:00Z	2019-01-29T00:00:00Z	5276768	2726745	PRJNA406974	paired ends may be out of order
UNDE_002-O-20180724	UNDE_002-O-20180724-COMP-DNA1	UNDE	HWVCMBGX7	18S_05_0422	2018-07-24T15:37:00Z	2019-01-29T00:00:00Z	14023580	4949692	PRJNA406974	paired ends may be out of order
UNDE_037-O-20180724	UNDE_037-O-20180724-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0429	2018-07-24T17:35:00Z	2019-03-01T00:00:00Z	15594134	5819808	PRJNA406974	paired ends may be out of order
UNDE_043-M-20180724	UNDE_043-M-20180724-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0432	2018-07-24T19:14:00Z	2019-03-17T00:00:00Z	179219	767	PRJNA406974	paired ends may be out of order
UNDE_044-M-20180724	UNDE_044-M-20180724-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0433	2018-07-24T20:27:00Z	2019-03-01T00:00:00Z	12380062	7834664	PRJNA406974	paired ends may be out of order
UNDE_044-O-20180724	UNDE_044-O-20180724-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0434	2018-07-24T21:09:00Z	2019-03-01T00:00:00Z	22866102	11257481	PRJNA406974	paired ends may be out of order
UNDE_038-O-20180726	UNDE_038-O-20180726-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0431	2018-07-26T14:37:00Z	2019-03-01T00:00:00Z	3141344	1162501	PRJNA406974	paired ends may be out of order
UNDE_038-M-20180726	UNDE_038-M-20180726-COMP-DNA1	UNDE	HWVWKBGX7	18S_05_0430	2018-07-26T14:27:00Z	2019-03-01T00:00:00Z	18908790	7022108	PRJNA406974	paired ends may be out of order
KONA_005-M-20170807	KONA_005-M-20170807-COMP-DNA1	KONA	HVC57BGX5	BMI_Plate41WellG9	2017-08-07T18:56:00Z	2018-05-21T00:00:00Z	4666804	571985	PRJNA406974	paired ends may be out of order
KONA_006-M-20170808	KONA_006-M-20170808-COMP-DNA1	KONA	HFWM2BGX7	BMI_Plate41WellG10	2017-08-08T14:26:00Z	2018-10-01T00:00:00Z	15621	NA	PRJNA406974	paired ends may be out of order
KONA_004-M-20170808	KONA_004-M-20170808-COMP-DNA1	KONA	HVC57BGX5	BMI_Plate41WellG8	2017-08-08T16:17:00Z	2018-05-21T00:00:00Z	6306472	835627	PRJNA406974	paired ends may be out of order
KONA_059-M-20170809	KONA_059-M-20170809-COMP-DNA1	KONA	HVC57BGX5	BMI_Plate41WellH2	2017-08-09T13:43:00Z	2018-05-21T00:00:00Z	12507443	1461485	PRJNA406974	paired ends may be out of order
KONA_057-M-20170809	KONA_057-M-20170809-COMP-DNA1	KONA	HVC57BGX5	BMI_Plate41WellH1	2017-08-09T15:20:00Z	2018-05-21T00:00:00Z	2369370	263877	PRJNA406974	paired ends may be out of order
KONA_048-M-20170809	KONA_048-M-20170809-COMP-DNA1	KONA	HVC57BGX5	BMI_Plate41WellG11	2017-08-09T18:10:00Z	2018-05-21T00:00:00Z	1986809	184049	PRJNA406974	paired ends may be out of order
KONA_054-M-20170809	KONA_054-M-20170809-COMP-DNA1	KONA	HVC57BGX5	BMI_Plate41WellG12	2017-08-09T19:41:00Z	2018-05-21T00:00:00Z	4708376	547468	PRJNA406974	paired ends may be out of order
KONZ_002-M-20160712	KONZ_002-M-20160712-COMP-DNA1	KONZ	HLN2HBGX7	BMI_Plate72WellB1	2016-07-12T17:31:00Z	2018-09-11T00:00:00Z	10103829	5514885	PRJNA406974	paired ends may be out of order
KONZ_045-M-20160714	KONZ_045-M-20160714-COMP-DNA1	KONZ	HLN2HBGX7	BMI_Plate72WellD3	2016-07-14T14:25:00Z	2018-09-11T00:00:00Z	13401068	5578924	PRJNA406974	paired ends may be out of order
KONZ_005-M-20160714	KONZ_005-M-20160714-COMP-DNA1	KONZ	HLN2HBGX7	BMI_Plate72WellD1	2016-07-14T14:47:00Z	2018-09-11T00:00:00Z	15640887	6622613	PRJNA406974	paired ends may be out of order
KONZ_003-M-20160714	KONZ_003-M-20160714-COMP-DNA1	KONZ	HLN2HBGX7	BMI_Plate72WellC1	2016-07-14T16:24:00Z	2018-09-11T00:00:00Z	13421666	7320045	PRJNA406974	paired ends may be out of order
KONZ_043-M-20160714	KONZ_043-M-20160714-COMP-DNA1	KONZ	HLN2HBGX7	BMI_Plate72WellC3	2016-07-14T16:28:00Z	2018-09-11T00:00:00Z	11405439	6307830	PRJNA406974	paired ends may be out of order
KONZ_001-M-20170710	KONZ_001-M-20170710-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH3	2017-07-10T15:03:00Z	2018-05-21T00:00:00Z	14644012	1185506	PRJNA406974	paired ends may be out of order
KONZ_002-M-20170710	KONZ_002-M-20170710-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH4	2017-07-10T14:48:00Z	2018-05-21T00:00:00Z	19235478	1645741	PRJNA406974	paired ends may be out of order
KONZ_003-M-20170710	KONZ_003-M-20170710-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH5	2017-07-10T15:43:00Z	2018-05-21T00:00:00Z	26196773	8648770	PRJNA406974	paired ends may be out of order
KONZ_024-M-20170710	KONZ_024-M-20170710-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH8	2017-07-10T17:15:00Z	2018-05-21T00:00:00Z	29496109	3080408	PRJNA406974	paired ends may be out of order
KONZ_005-M-20170710	KONZ_005-M-20170710-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH7	2017-07-10T17:32:00Z	2018-05-21T00:00:00Z	60558608	7197509	PRJNA406974	paired ends may be out of order
KONZ_004-M-20170710	KONZ_004-M-20170710-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH6	2017-07-10T18:34:00Z	2018-05-21T00:00:00Z	21129046	3061703	PRJNA406974	paired ends may be out of order
KONZ_043-M-20170711	KONZ_043-M-20170711-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH10	2017-07-11T19:53:00Z	2018-05-21T00:00:00Z	22912436	2305678	PRJNA406974	paired ends may be out of order
KONZ_042-M-20170712	KONZ_042-M-20170712-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH9	2017-07-12T13:51:00Z	2018-05-21T00:00:00Z	7815869	778765	PRJNA406974	paired ends may be out of order
KONZ_045-M-20170712	KONZ_045-M-20170712-COMP-DNA1	KONZ	HVC57BGX5	BMI_Plate41WellH11	2017-07-12T16:08:00Z	2018-05-21T00:00:00Z	24200856	5438401	PRJNA406974	paired ends may be out of order
KONZ_002-M-20180716	KONZ_002-M-20180716-COMP-DNA1	KONZ	HWWGYBGX7	BMI_Plate88WellG2	2018-07-16T12:41:00Z	2019-01-07T00:00:00Z	6433866	2695485	PRJNA406974	paired ends may be out of order
KONZ_004-M-20180716	KONZ_004-M-20180716-COMP-DNA1	KONZ	HWVCMBGX7	BMI_Plate88WellH6	2018-07-16T15:03:00Z	2019-01-29T00:00:00Z	10412497	4364738	PRJNA406974	paired ends may be out of order
KONZ_024-M-20180716	KONZ_024-M-20180716-COMP-DNA1	KONZ	HWVCMBGX7	BMI_Plate88WellH8	2018-07-16T16:23:00Z	2019-01-29T00:00:00Z	8820048	4732419	PRJNA406974	paired ends may be out of order
KONZ_001-M-20180717	KONZ_001-M-20180717-COMP-DNA1	KONZ	HWWGYBGX7	BMI_Plate88WellF2	2018-07-17T13:18:00Z	2019-01-07T00:00:00Z	6286937	3305339	PRJNA406974	paired ends may be out of order
KONZ_046-M-20180717	KONZ_046-M-20180717-COMP-DNA1	KONZ	HWWGYBGX7	BMI_Plate88WellG6	2018-07-17T13:52:00Z	2019-01-07T00:00:00Z	4628426	1960006	PRJNA406974	paired ends may be out of order
KONZ_003-M-20180717	KONZ_003-M-20180717-COMP-DNA1	KONZ	HWVCMBGX7	BMI_Plate88WellH2	2018-07-17T13:58:00Z	2019-01-29T00:00:00Z	5802881	3097590	PRJNA406974	paired ends may be out of order
KONZ_042-M-20180717	KONZ_042-M-20180717-COMP-DNA1	KONZ	HWVCMBGX7	BMI_Plate88WellH9	2018-07-17T14:51:00Z	2019-01-29T00:00:00Z	4356857	1751963	PRJNA406974	paired ends may be out of order
KONZ_005-M-20180717	KONZ_005-M-20180717-COMP-DNA1	KONZ	HWVCMBGX7	BMI_Plate88WellH7	2018-07-17T14:50:00Z	2019-01-29T00:00:00Z	12443796	5194441	PRJNA406974	paired ends may be out of order
KONZ_045-M-20180718	KONZ_045-M-20180718-COMP-DNA1	KONZ	HWVCMBGX7	BMI_Plate88WellH11	2018-07-18T15:09:00Z	2019-01-29T00:00:00Z	6417930	4241818	PRJNA406974	paired ends may be out of order
KONZ_043-M-20180718	KONZ_043-M-20180718-COMP-DNA1	KONZ	HWVCMBGX7	BMI_Plate88WellH10	2018-07-18T16:37:00Z	2019-01-29T00:00:00Z	7347654	3101563	PRJNA406974	paired ends may be out of order
UKFS_005-M-20160718	UKFS_005-M-20160718-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellB3	2016-07-18T15:57:00Z	2018-09-11T00:00:00Z	11033829	7415824	PRJNA406974	paired ends may be out of order
UKFS_044-M-20160718	UKFS_044-M-20160718-COMP-DNA1	UKFS	HFWM2BGX7	BMI_Plate72WellH2	2016-07-18T17:23:00Z	2018-09-26T00:00:00Z	17534067	6885086	PRJNA406974	paired ends may be out of order
UKFS_003-M-20160718	UKFS_003-M-20160718-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellE2	2016-07-18T18:30:00Z	2018-09-11T00:00:00Z	18649633	10003590	PRJNA406974	paired ends may be out of order
UKFS_031-M-20160718	UKFS_031-M-20160718-COMP-DNA1	UKFS	HFWM2BGX7	BMI_Plate72WellH4	2016-07-18T19:44:00Z	2018-09-26T00:00:00Z	24500911	9548868	PRJNA406974	paired ends may be out of order
UKFS_009-M-20160719	UKFS_009-M-20160719-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellE3	2016-07-19T15:50:00Z	2018-09-11T00:00:00Z	3381584	1374094	PRJNA406974	paired ends may be out of order
UKFS_002-M-20160719	UKFS_002-M-20160719-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellD2	2016-07-19T18:56:00Z	2018-09-11T00:00:00Z	13523663	5648780	PRJNA406974	paired ends may be out of order
UKFS_001-M-20160720	UKFS_001-M-20160720-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellC2	2016-07-20T14:49:00Z	2018-09-11T00:00:00Z	12514288	6795590	PRJNA406974	paired ends may be out of order
UKFS_032-M-20160720	UKFS_032-M-20160720-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellG2	2016-07-20T15:47:00Z	2018-09-11T00:00:00Z	12105345	5056295	PRJNA406974	paired ends may be out of order
UKFS_043-M-20160720	UKFS_043-M-20160720-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellA3	2016-07-20T16:33:00Z	2018-09-11T00:00:00Z	13883197	5794191	PRJNA406974	paired ends may be out of order
UKFS_004-M-20160720	UKFS_004-M-20160720-COMP-DNA1	UKFS	HLN2HBGX7	BMI_Plate72WellF2	2016-07-20T18:15:00Z	2018-09-11T00:00:00Z	14496777	13032637	PRJNA406974	paired ends may be out of order
UKFS_005-M-20170731	UKFS_005-M-20170731-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA6	2017-07-31T17:10:00Z	2018-05-21T00:00:00Z	21546333	3251948	PRJNA406974	paired ends may be out of order
UKFS_003-M-20170731	UKFS_003-M-20170731-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA4	2017-07-31T19:27:00Z	2018-05-21T00:00:00Z	11573115	2517367	PRJNA406974	paired ends may be out of order
UKFS_002-M-20170801	UKFS_002-M-20170801-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA3	2017-08-01T14:54:00Z	2018-05-21T00:00:00Z	25002281	8030205	PRJNA406974	paired ends may be out of order
UKFS_004-M-20170801	UKFS_004-M-20170801-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA5	2017-08-01T16:25:00Z	2018-05-21T00:00:00Z	19530358	1856845	PRJNA406974	paired ends may be out of order
UKFS_043-M-20170802	UKFS_043-M-20170802-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA10	2017-08-02T15:00:00Z	2018-05-21T00:00:00Z	12809385	2740945	PRJNA406974	paired ends may be out of order
UKFS_044-M-20170802	UKFS_044-M-20170802-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA11	NA	NA	NA	NA	NA	NA
UKFS_044-M-20170802	UKFS_044-M-20170802-COMP-DNA1	UKFS	HFWM2BGX7	BMI_Plate42WellA11	2017-08-02T15:19:00Z	2018-09-26T00:00:00Z	28075104	18217088	PRJNA406974	paired ends may be out of order
UKFS_031-M-20170802	UKFS_031-M-20170802-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA8	2017-08-02T16:59:00Z	2018-05-21T00:00:00Z	26051975	9014834	PRJNA406974	paired ends may be out of order
UKFS_032-M-20170802	UKFS_032-M-20170802-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA9	2017-08-02T17:50:00Z	2018-05-21T00:00:00Z	14848863	1690868	PRJNA406974	paired ends may be out of order
UKFS_001-M-20170802	UKFS_001-M-20170802-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA2	2017-08-02T19:12:00Z	2018-05-21T00:00:00Z	40837498	8755609	PRJNA406974	paired ends may be out of order
UKFS_009-M-20170802	UKFS_009-M-20170802-COMP-DNA1	UKFS	HVC57BGX5	BMI_Plate42WellA7	NA	NA	NA	NA	NA	NA
UKFS_009-M-20170802	UKFS_009-M-20170802-COMP-DNA1	UKFS	HFWM2BGX7	BMI_Plate42WellA7	2017-08-02T20:36:00Z	2018-09-26T00:00:00Z	22180789	8635842	PRJNA406974	paired ends may be out of order
UKFS_031-M-20180813	UKFS_031-M-20180813-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellF6	2018-08-13T14:42:00Z	2019-01-07T00:00:00Z	5941634	2459355	PRJNA406974	paired ends may be out of order
UKFS_043-M-20180813	UKFS_043-M-20180813-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellF8	2018-08-13T15:03:00Z	2019-01-07T00:00:00Z	2082562	1080353	PRJNA406974	paired ends may be out of order
UKFS_044-M-20180813	UKFS_044-M-20180813-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellF9	2018-08-13T15:57:00Z	2019-01-07T00:00:00Z	6974014	2856846	PRJNA406974	paired ends may be out of order
UKFS_001-M-20180813	UKFS_001-M-20180813-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellG7	2018-08-13T16:43:00Z	2019-01-07T00:00:00Z	6255851	2583409	PRJNA406974	paired ends may be out of order
UKFS_003-M-20180814	UKFS_003-M-20180814-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellG9	2018-08-14T14:56:00Z	2019-01-07T00:00:00Z	9215818	3747142	PRJNA406974	paired ends may be out of order
UKFS_005-M-20180814	UKFS_005-M-20180814-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellG11	2018-08-14T14:58:00Z	2019-01-07T00:00:00Z	6494576	3436514	PRJNA406974	paired ends may be out of order
UKFS_009-M-20180814	UKFS_009-M-20180814-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellG12	2018-08-14T16:08:00Z	2019-01-07T00:00:00Z	7269787	3836129	PRJNA406974	paired ends may be out of order
UKFS_032-M-20180814	UKFS_032-M-20180814-COMP-DNA1	UKFS	HWWGYBGX7	BMI_Plate88WellF7	2018-08-14T16:31:00Z	2019-01-07T00:00:00Z	5710494	3443786	PRJNA406974	paired ends may be out of order
